mid,pma_no_fin,qty,avg_qty,aov,cv_ratio,cv,rfm_recency,rfm_frequency,rfm_monetary_sum,rfm_monetary,weekday,weekend,midnight,morning,noon,afternoon,night,area_01,area_02,area_03,area_04,area_05,area_06,area_07,area_09,area_10,area_11,age,home_city,gender
00026bd22fff42e4a51ada4d381a8577,25,1,1,59,0.16699999999999998,9.853,4,1,59,59,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39, ,M
00026bd22fff42e4a51ada4d381a8577,43,4,2,36,0.667,24.012,4,2,144,72,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,39, ,M
00026bd22fff42e4a51ada4d381a8577,46,1,1,45,0.16699999999999998,7.514999999999999,6,1,45,45,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39, ,M
00028402bdd144e2b36328e7a1d0a84f,28,1,1,89,0.055999999999999994,4.983999999999999,3,1,89,89,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,臺中市,F
00028402bdd144e2b36328e7a1d0a84f,34,1,1,1,0.055999999999999994,0.055999999999999994,3,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,臺中市,F
00028402bdd144e2b36328e7a1d0a84f,38,2,1,105,0.11099999999999999,11.655,2,2,210,105,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,38,臺中市,F
00028402bdd144e2b36328e7a1d0a84f,42,3,3,43,0.16699999999999998,7.180999999999999,3,1,129,129,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,38,臺中市,F
00028402bdd144e2b36328e7a1d0a84f,46,11,1.5699999999999998,45.45,0.611,27.76995,0,7,499.95000000000005,71.42142857142858,1,1,0,1,1,3,2,0,0,0,8,0,0,0,0,0,0,38,臺中市,F
0002a79bf3d74fd7a4106cb0540e2f25,11,5,1,55,0.139,7.6450000000000005,0,5,275,55,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,44, ,F
0002a79bf3d74fd7a4106cb0540e2f25,23,9,1.5,55,0.25,13.75,0,6,495,82.5,1,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,44, ,F
0002a79bf3d74fd7a4106cb0540e2f25,38,7,1.17,125,0.194,24.25,0,6,875,145.83333333333334,1,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,44, ,F
0002a79bf3d74fd7a4106cb0540e2f25,46,5,1,45,0.139,6.255000000000001,0,5,225,45,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,44, ,F
0002a79bf3d74fd7a4106cb0540e2f25,47,6,2,10,0.16699999999999998,1.67,0,3,60,20,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,44, ,F
0002a79bf3d74fd7a4106cb0540e2f25,76,4,1,39,0.11099999999999999,4.329,0,4,156,39,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,44, ,F
0002ac03eb8242cf9965d18f68727746,38,2,1,100,0.22199999999999998,22.199999999999996,0,2,200,100,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,54,,M
0002ac03eb8242cf9965d18f68727746,43,3,3,21.330000000000002,0.33299999999999996,7.1028899999999995,1,1,63.99000000000001,63.99000000000001,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,54,,M
0002ac03eb8242cf9965d18f68727746,46,4,1.33,42.5,0.44399999999999995,18.869999999999997,0,3,170,56.666666666666664,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,54,,M
0002b2b244be4cca901030dc442cb54e,43,4,4,29,1,29,6,1,116,116,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,null,,
0002c77889b44af087ac721ca3a468c5,15,2,2,69.5,0.10500000000000001,7.2975,1,1,139,139,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,23,2,2,31,0.10500000000000001,3.2550000000000003,4,1,62,62,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,25,1,1,69,0.053000000000000005,3.6570000000000005,1,1,69,69,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,27,1,1,59,0.053000000000000005,3.1270000000000002,1,1,59,59,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,30,1,1,69,0.053000000000000005,3.6570000000000005,6,1,69,69,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,43,5,1.67,23.6,0.263,6.2068,3,3,118,39.333333333333336,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,45,2,2,25.5,0.10500000000000001,2.6775,6,1,51,51,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,47,1,1,18,0.053000000000000005,0.9540000000000001,3,1,18,18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,65,3,3,44.67,0.158,7.057860000000001,3,1,134.01,134.01,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29, ,M
0002c77889b44af087ac721ca3a468c5,76,1,1,39,0.053000000000000005,2.067,1,1,39,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29, ,M
0002f0da2d5240a9a1066507a0298004,23,2,2,11,0.095,1.045,2,1,22,22,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,44, ,F
0002f0da2d5240a9a1066507a0298004,41,4,1.33,18.75,0.19,3.5625,1,3,75,25,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,44, ,F
0002f0da2d5240a9a1066507a0298004,43,7,2.33,19.71,0.33299999999999996,6.563429999999999,1,3,137.97,45.99,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,44, ,F
0002f0da2d5240a9a1066507a0298004,47,8,8,10,0.381,3.81,4,1,80,80,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44, ,F
000380d12a7e409db6d87216ef38b834,200,1,1,null,0.048,null,5,1,null,null,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,28,5,2.5,59,0.238,14.042,5,2,295,147.5,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,38,1,1,150,0.048,7.2,2,1,150,150,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,41,6,2,28.830000000000002,0.28600000000000003,8.24538,1,3,172.98000000000002,57.660000000000004,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,43,2,2,23.5,0.095,2.2325,2,1,47,47,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,65,1,1,89,0.048,4.272,5,1,89,89,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,76,4,2,35,0.19,6.65,1,2,140,70,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,45,,
000380d12a7e409db6d87216ef38b834,89,1,1,500,0.048,24,5,1,500,500,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45,,
00038851496841c88cfdbcfedff0cbec,23,2,2,11,0.28600000000000003,3.1460000000000004,6,1,22,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43, ,F
00038851496841c88cfdbcfedff0cbec,43,5,2.5,25.6,0.7140000000000001,18.2784,3,2,128,64,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,43, ,F
00039194f3944d8e85c5dd061dd44c33,25,1,1,45,0.5,22.5,3,1,45,45,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,null,,
00039194f3944d8e85c5dd061dd44c33,28,1,1,79,0.5,39.5,3,1,79,79,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,null,,
0003b0e449884217a3e15df4a9318e17,13,1,1,25,0.14300000000000002,3.575,0,1,25,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41, ,F
0003b0e449884217a3e15df4a9318e17,43,1,1,35,0.14300000000000002,5.005000000000001,0,1,35,35,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41, ,F
0003b0e449884217a3e15df4a9318e17,47,2,2,10,0.28600000000000003,2.8600000000000003,0,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41, ,F
0003b0e449884217a3e15df4a9318e17,65,3,1,36.33,0.429,15.585569999999999,1,3,108.99,36.33,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,41, ,F
0003d0e454014b9b9e8c8099e358db3f,28,1,1,79,0.25,19.75,1,1,79,79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0003d0e454014b9b9e8c8099e358db3f,41,1,1,25,0.25,6.25,1,1,25,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0003d0e454014b9b9e8c8099e358db3f,43,1,1,25,0.25,6.25,6,1,25,25,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,null,,
0003d0e454014b9b9e8c8099e358db3f,65,1,1,23,0.25,5.75,1,1,23,23,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
0003e44b366a40ed9f79e6c7111a7fb0,14,1,1,35,0.037,1.295,5,1,35,35,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23, ,M
0003e44b366a40ed9f79e6c7111a7fb0,34,1,1,169,0.037,6.253,5,1,169,169,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23, ,M
0003e44b366a40ed9f79e6c7111a7fb0,38,9,1.8,126.67,0.33299999999999996,42.18111,0,5,1140.03,228.006,1,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,23, ,M
0003e44b366a40ed9f79e6c7111a7fb0,43,7,1.75,19.71,0.259,5.10489,0,4,137.97,34.4925,1,0,0,3,0,0,1,0,0,0,6,0,0,0,0,0,0,23, ,M
0003e44b366a40ed9f79e6c7111a7fb0,46,7,1,52.14,0.259,13.50426,0,7,364.98,52.14,1,1,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,23, ,M
0003e44b366a40ed9f79e6c7111a7fb0,65,2,1,59,0.074,4.366,2,2,118,59,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,23, ,M
0003efe029d841a783d282e017149f93,56,2,2,69,1,69,0,1,138,138,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,臺北市,M
0003f0e3ae6447258a19f771aef8a067,41,1,1,40,1,40,4,1,40,40,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59, ,F
0003f611f39e4547805d9687be4ac805,41,1,1,28,0.5,14,3,1,28,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,null,,
0003f611f39e4547805d9687be4ac805,68,1,1,27,0.5,13.5,3,1,27,27,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,null,,
000406c7b34348bfa9ccc5689daa8a16,14,1,1,65,0.037,2.405,2,1,65,65,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,27,1,1,35,0.037,1.295,0,1,35,35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,34,3,1,33.67,0.11099999999999999,3.73737,0,3,101.01,33.67,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,35,2,2,134.5,0.074,9.953,1,1,269,269,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,38,3,1,120,0.11099999999999999,13.319999999999999,0,3,360,120,0,1,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,41,1,1,92,0.037,3.404,3,1,92,92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,43,2,2,26,0.074,1.924,6,1,52,52,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,47,4,2,10,0.148,1.48,0,2,40,20,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,56,9,3,28.669999999999998,0.33299999999999996,9.547109999999998,0,3,258.03,86.00999999999999,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,53,,F
000406c7b34348bfa9ccc5689daa8a16,89,1,1,100,0.037,3.6999999999999997,5,1,100,100,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,,F
00041667f84b4b7fbc20888be5bbf611,46,1,1,45,1,45,3,1,45,45,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,51,臺北市,F
00041fb9e0514d25a4edb2c17b1dc301,38,2,1,125,0.25,31.25,0,2,250,125,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42, ,F
00041fb9e0514d25a4edb2c17b1dc301,56,6,2,48,0.75,36,0,3,288,96,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42, ,F
0004441af8f14e138ac1f65cb56eb9f9,46,3,1,55,1,55,0,3,165,55,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,33, ,F
00044616eec64df18d2367e7ae6c7f66,28,1,1,59,0.5,29.5,4,1,59,59,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
00044616eec64df18d2367e7ae6c7f66,76,1,1,48,0.5,24,4,1,48,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,null,,
00044bbf6d934df8983ff9e4bf693671,38,5,1,95,0.238,22.61,1,5,475,95,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,64, ,M
00044bbf6d934df8983ff9e4bf693671,41,3,3,52,0.14300000000000002,7.436000000000001,0,1,156,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64, ,M
00044bbf6d934df8983ff9e4bf693671,43,13,3.25,15.77,0.619,9.76163,0,4,205.01,51.2525,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,64, ,M
00045dea2d8e48fdbf162422a029b98a,23,4,2,18,0.28600000000000003,5.148000000000001,3,2,72,36,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,35,,M
00045dea2d8e48fdbf162422a029b98a,27,1,1,45,0.071,3.195,4,1,45,45,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,35,,M
00045dea2d8e48fdbf162422a029b98a,29,3,1.5,16.669999999999998,0.21399999999999997,3.567379999999999,2,2,50.00999999999999,25.004999999999995,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,35,,M
00045dea2d8e48fdbf162422a029b98a,41,1,1,10,0.071,0.71,6,1,10,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35,,M
00045dea2d8e48fdbf162422a029b98a,43,1,1,35,0.071,2.485,0,1,35,35,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,35,,M
00045dea2d8e48fdbf162422a029b98a,65,4,2,44,0.28600000000000003,12.584000000000001,1,2,176,88,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,35,,M
000483907b8f44d7bc87a04aeaf714ca,43,2,2,17.5,0.667,11.672500000000001,1,1,35,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,53,新北市,F
000483907b8f44d7bc87a04aeaf714ca,65,1,1,33,0.33299999999999996,10.988999999999999,5,1,33,33,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,53,新北市,F
0004870d99244e0dabfad68a0d0ad250,08,1,1,39,0.032999999999999995,1.2869999999999997,0,1,39,39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,39,2,2,49,0.067,3.2830000000000004,0,1,98,98,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,41,6,2,22.830000000000002,0.2,4.566000000000001,1,3,136.98000000000002,45.660000000000004,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,43,3,3,33,0.1,3.3000000000000003,0,1,99,99,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,47,4,2,10,0.133,1.33,1,2,40,20,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,65,7,1.75,46.43,0.233,10.818190000000001,1,4,325.01,81.2525,1,0,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,68,6,1.5,34,0.2,6.800000000000001,1,4,204,51,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,53,高雄市,F
0004870d99244e0dabfad68a0d0ad250,76,1,1,35,0.032999999999999995,1.1549999999999998,4,1,35,35,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,高雄市,F
000497a9d4b041b38e1e3c30bbfb236b,38,2,2,125,0.28600000000000003,35.75000000000001,6,1,250,250,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45, ,F
000497a9d4b041b38e1e3c30bbfb236b,41,3,3,25,0.429,10.725,4,1,75,75,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,45, ,F
000497a9d4b041b38e1e3c30bbfb236b,47,2,2,10,0.28600000000000003,2.8600000000000003,4,1,20,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45, ,F
00049d3c30834257863b856fdd7dda65,41,2,2,35,0.667,23.345000000000002,3,1,70,70,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,null,,
00049d3c30834257863b856fdd7dda65,64,1,1,329,0.33299999999999996,109.55699999999999,3,1,329,329,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,null,,
00049e1c68b84ed79a5d071124334ddd,14,2,2,22.5,0.5,11.25,5,1,45,45,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,34, ,M
00049e1c68b84ed79a5d071124334ddd,41,1,1,35,0.25,8.75,2,1,35,35,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34, ,M
00049e1c68b84ed79a5d071124334ddd,43,1,1,29,0.25,7.25,6,1,29,29,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34, ,M
0004a23af50346768eabc22a3f5e3a72,29,1,1,29,0.25,7.25,2,1,29,29,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25, ,F
0004a23af50346768eabc22a3f5e3a72,43,2,2,28,0.5,14,0,1,56,56,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,25, ,F
0004a23af50346768eabc22a3f5e3a72,45,1,1,26,0.25,6.5,2,1,26,26,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25, ,F
0004b424cb58435a9b77fefeffadf980,65,2,1,79,0.667,52.693000000000005,3,2,158,79,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,25, ,F
0004b424cb58435a9b77fefeffadf980,76,1,1,35,0.33299999999999996,11.655,3,1,35,35,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25, ,F
0004c59b7a9d4e5ead907ff0c8213ee9,27,1,1,10,1,10,0,1,10,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63, ,F
00050cb096b147b2a90ba43c7882a563,25,4,2,41.25,0.364,15.014999999999999,4,2,165,82.5,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,48,新北市,F
00050cb096b147b2a90ba43c7882a563,28,1,1,59,0.091,5.369,4,1,59,59,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,48,新北市,F
00050cb096b147b2a90ba43c7882a563,41,1,1,25,0.091,2.275,4,1,25,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,新北市,F
00050cb096b147b2a90ba43c7882a563,45,2,2,33.5,0.182,6.0969999999999995,6,1,67,67,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,新北市,F
00050cb096b147b2a90ba43c7882a563,46,1,1,55,0.091,5.005,6,1,55,55,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,新北市,F
00050cb096b147b2a90ba43c7882a563,65,2,2,59.5,0.182,10.828999999999999,3,1,119,119,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,48,新北市,F
0005154b7ed64036bf4d0c59d12c9b33,27,1,1,35,0.125,4.375,1,1,35,35,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,55, , 
0005154b7ed64036bf4d0c59d12c9b33,40,5,5,24.8,0.625,15.5,4,1,124,124,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,55, , 
0005154b7ed64036bf4d0c59d12c9b33,46,2,1,35,0.25,8.75,4,2,70,35,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,55, , 
000522ac508f4019842f0d7554070711,19,5,5,50.6,0.313,15.8378,1,1,253,253,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,41, ,F
000522ac508f4019842f0d7554070711,37,1,1,389,0.063,24.507,1,1,389,389,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41, ,F
000522ac508f4019842f0d7554070711,41,7,3.5,18.57,0.438,8.13366,4,2,129.99,64.995,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,41, ,F
000522ac508f4019842f0d7554070711,43,3,1.5,21.669999999999998,0.188,4.07396,4,2,65.00999999999999,32.504999999999995,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,41, ,F
00052f8571bb49cc80a06a9734571a10,08,2,2,29,0.16699999999999998,4.842999999999999,5,1,58,58,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69, ,F
00052f8571bb49cc80a06a9734571a10,34,2,1,1,0.16699999999999998,0.16699999999999998,2,2,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,69, ,F
00052f8571bb49cc80a06a9734571a10,41,4,4,9.5,0.33299999999999996,3.1634999999999995,2,1,38,38,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,69, ,F
00052f8571bb49cc80a06a9734571a10,76,4,2,35,0.33299999999999996,11.655,0,2,140,70,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,69, ,F
000555bc8f3b4432ac53a104d1eefc29,34,1,1,1,0.077,0.077,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27, ,M
000555bc8f3b4432ac53a104d1eefc29,38,5,1.67,90,0.385,34.65,0,3,450,150,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,27, ,M
000555bc8f3b4432ac53a104d1eefc29,41,6,1.5,28.669999999999998,0.462,13.24554,0,4,172.01999999999998,43.004999999999995,1,0,2,1,1,0,0,2,3,0,0,0,0,0,0,0,0,27, ,M
000555bc8f3b4432ac53a104d1eefc29,65,1,1,59,0.077,4.543,0,1,59,59,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27, ,M
00058f7edb164400817d83a6d58833b6,43,1,1,25,1,25,3,1,25,25,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60, ,M
0005e52e18e042f3bdff1673372f1985,43,2,2,35,1,35,0,1,70,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55, ,M
0005e55b4f80417c8ed6376c5fcbb5f2,25,2,2,57,0.33299999999999996,18.980999999999998,1,1,114,114,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,33, ,F
0005e55b4f80417c8ed6376c5fcbb5f2,28,3,3,65.67,0.5,32.835,1,1,197.01,197.01,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,33, ,F
0005e55b4f80417c8ed6376c5fcbb5f2,34,1,1,1,0.16699999999999998,0.16699999999999998,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,33, ,F
0005edcadda344838bb430328fdb0772,14,2,2,22.5,0.25,5.625,6,1,45,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,43, ,M
0005edcadda344838bb430328fdb0772,43,6,2,25.330000000000002,0.75,18.997500000000002,4,3,151.98000000000002,50.660000000000004,0,1,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,43, ,M
000600f69092467c826e747e342c3c86,43,1,1,20,1,20,5,1,20,20,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,63, , 
0006054003d7459eb34ec6d8335db2ae,46,1,1,55,1,55,5,1,55,55,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28, ,M
00060f3cdc3f43b6b50e9af45b417a5d,28,1,1,59,0.091,5.369,1,1,59,59,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,59, ,M
00060f3cdc3f43b6b50e9af45b417a5d,41,2,2,18.5,0.182,3.367,6,1,37,37,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,59, ,M
00060f3cdc3f43b6b50e9af45b417a5d,43,3,1.5,20,0.273,5.460000000000001,1,2,60,30,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,59, ,M
00060f3cdc3f43b6b50e9af45b417a5d,65,3,1,76.33,0.273,20.83809,1,3,228.99,76.33,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,59, ,M
00060f3cdc3f43b6b50e9af45b417a5d,76,2,2,25,0.182,4.55,1,1,50,50,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,59, ,M
00063487a2f047af8edfe0bd78de51ed,11,1,1,49,0.037,1.813,4,1,49,49,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,高雄市,F
00063487a2f047af8edfe0bd78de51ed,41,4,2,15.25,0.148,2.2569999999999997,0,2,61,30.5,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,53,高雄市,F
00063487a2f047af8edfe0bd78de51ed,46,20,20,25,0.7409999999999999,18.525,4,1,500,500,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,高雄市,F
00063487a2f047af8edfe0bd78de51ed,59,2,2,80,0.074,5.92,0,1,160,160,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,53,高雄市,F
00063909ef5d4f8b858dce4717378cc1,42,1,1,79,0.16699999999999998,13.192999999999998,2,1,79,79,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34, ,F
00063909ef5d4f8b858dce4717378cc1,43,1,1,15,0.16699999999999998,2.505,2,1,15,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34, ,F
00063909ef5d4f8b858dce4717378cc1,46,3,3,40,0.5,20,6,1,120,120,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,34, ,F
